Formation;Nom anonymisé;Prénom anonymisé;Numéro;Genre;Date de naissance;Profil;Type établissement;Libellé établissement;Commune établissement;Département établissement;Pays établissement;Série;LV 1;LV 2
DUT INFO;XXX5450;Yyy239;781980;M;18/03/2002;En Terminale;Lycée français;Lycée Jean Dupuy;Tarbes;65;France;S;Anglais;Espagnol
DUT INFO;XXX8213;Yyy379;781981;M;24/04/2002;En Terminale;Lycée français;Lycée Jean Dupuy;Tarbes;65;France;STI2D;Anglais;Espagnol
DUT RT;XXX4702;Yyy350;781981;M;24/04/2002;En Terminale;Lycée français;Lycée Jean Dupuy;Tarbes;65;France;STI2D;Anglais;Espagnol
DUT INFO;XXX3980;Yyy505;781983;M;04/08/2002;En Terminale;Lycée français;Lycée Jean Dupuy;Tarbes;65;France;STI2D;Anglais;Espagnol
DUT GIM;XXX3227;Yyy586;781998;M;17/11/2002;En Terminale;Lycée français;Lycée Jean Dupuy;Tarbes;65;France;STI2D;Espagnol;Anglais
DUT INFO;XXX7658;Yyy468;782008;M;31/10/2002;En Terminale;Lycée français;Lycée Jean Dupuy;Tarbes;65;France;S;Anglais;Espagnol
DUT RT;XXX6464;Yyy986;782008;M;31/10/2002;En Terminale;Lycée français;Lycée Jean Dupuy;Tarbes;65;France;S;Anglais;Espagnol
DUT INFO;XXX5639;Yyy686;782009;M;12/02/2002;En Terminale;Lycée français;Lycée Jean Dupuy;Tarbes;65;France;S;Anglais;Espagnol
DUT INFO;XXX9114;Yyy313;782021;M;22/03/2001;En Terminale;Lycée français;Lycée Jean Dupuy;Tarbes;65;France;S;Anglais;Espagnol
DUT RT;XXX3802;Yyy253;782021;M;22/03/2001;En Terminale;Lycée français;Lycée Jean Dupuy;Tarbes;65;France;S;Anglais;Espagnol
DUT GIM;XXX5078;Yyy587;782025;M;01/12/2001;En Terminale;Lycée français;Lycée Jean Dupuy;Tarbes;65;France;STI2D;Anglais;Espagnol
DUT GIM;XXX8282;Yyy829;782027;M;08/08/2001;En Terminale;Lycée français;Lycée Jean Dupuy;Tarbes;65;France;S;Anglais;Allemand
DUT INFO;XXX1128;Yyy711;782027;M;08/08/2001;En Terminale;Lycée français;Lycée Jean Dupuy;Tarbes;65;France;S;Anglais;Allemand
DUT RT;XXX7390;Yyy272;782027;M;08/08/2001;En Terminale;Lycée français;Lycée Jean Dupuy;Tarbes;65;France;S;Anglais;Allemand
DUT INFO;XXX1180;Yyy829;782032;M;03/09/2000;En Terminale;Lycée français;Lycée Jean Dupuy;Tarbes;65;France;STI2D;Anglais;Espagnol
DUT INFO;XXX2119;Yyy569;783002;M;23/08/2002;En Terminale;Lycée français;Lycée La Merci Littoral;La Grande-Motte;34;France;S;Anglais;Espagnol
DUT RT;XXX9058;Yyy172;783035;M;25/01/2002;En Terminale;Lycée français;Lycée La Merci Littoral;La Grande-Motte;34;France;S;Anglais;Hébreu
DUT GIM;XXX2819;Yyy184;783134;M;30/06/2002;En Terminale;Lycée français;Lycée La Merci Littoral;La Grande-Motte;34;France;S;Anglais;Allemand
DUT CS;XXX8998;Yyy178;784165;F;27/11/2001;En Terminale;Lycée français;Lycée professionnel Elisabeth Et Norbert Casteret;Saint-Gaudens;31;France;P;Espagnol;
DUT CS;XXX2147;Yyy255;784189;F;17/05/2002;En Terminale;Lycée français;Lycée professionnel Elisabeth Et Norbert Casteret;Saint-Gaudens;31;France;P;Anglais;
DUT CS;XXX6440;Yyy327;784241;F;18/02/2001;En Terminale;Lycée français;Lycée professionnel Vincent De Paul;Tarbes;65;France;P;Anglais;
DUT RT;XXX9251;Yyy375;785528;M;17/04/2002;En Terminale;Lycée français;Lycée Emile Zola;Châteaudun;28;France;S;Anglais;Espagnol
DUT INFO;XXX9259;Yyy498;785589;M;03/09/2002;En Terminale;Lycée français;Lycée Emile Zola;Châteaudun;28;France;S;Anglais;Allemand
DUT GIM;XXX1297;Yyy562;786741;M;21/07/2002;En Terminale;Lycée français;LPO LYCEE DES METIERS ALGOUD - LAFFEMAS;Valence;26;France;STI2D;Anglais;Allemand
DUT INFO;XXX1256;Yyy451;786793;M;17/04/2002;En Terminale;Lycée français;LPO LYCEE DES METIERS ALGOUD - LAFFEMAS;Valence;26;France;S;Anglais;Espagnol
DUT RT;XXX7979;Yyy272;786793;M;17/04/2002;En Terminale;Lycée français;LPO LYCEE DES METIERS ALGOUD - LAFFEMAS;Valence;26;France;S;Anglais;Espagnol
DUT GIM;XXX8068;Yyy126;786830;M;09/03/2002;En Terminale;Lycée français;LPO LYCEE DES METIERS ALGOUD - LAFFEMAS;Valence;26;France;S;Anglais;Espagnol
DUT RT;XXX9101;Yyy425;788432;F;16/12/2002;En Terminale;Lycée français;Lycée Ort Maurice Grynfogel;Colomiers;31;France;STMG;Anglais;Espagnol
DUT INFO;XXX3920;Yyy233;788914;M;27/04/2002;En Terminale;Lycée français;Lycée Martin Luther King;Bussy-Saint-Georges;77;France;STI2D;Anglais;Espagnol
DUT GIM;XXX6958;Yyy434;790420;M;07/12/2002;En Terminale;Lycée français;Lycée polyvalent Pyrène;Pamiers;9;France;S;Anglais;Espagnol
DUT GIM;XXX5386;Yyy480;790427;M;14/06/2002;En Terminale;Lycée français;Lycée polyvalent Pyrène;Pamiers;9;France;S;Espagnol;Anglais
DUT CS;XXX7940;Yyy288;790436;F;16/03/2002;En Terminale;Lycée français;Lycée polyvalent Pyrène;Pamiers;9;France;STMG;Anglais;Espagnol
DUT INFO;XXX4943;Yyy340;790483;M;07/11/2002;En Terminale;Lycée français;Lycée polyvalent Pyrène;Pamiers;9;France;S;Anglais;Espagnol
DUT CS;XXX9320;Yyy467;790530;F;15/01/2001;En Terminale;Lycée français;Lycée polyvalent Pyrène;Pamiers;9;France;L;Espagnol;Anglais
DUT GIM;XXX2927;Yyy182;790532;M;22/12/2003;En Terminale;Lycée français;Lycée polyvalent Pyrène;Pamiers;9;France;S;Anglais;Espagnol
DUT GIM;XXX7776;Yyy283;790533;M;10/05/2002;En Terminale;Lycée français;Lycée polyvalent Pyrène;Pamiers;9;France;S;Espagnol;Anglais
DUT RT;XXX6425;Yyy867;790577;M;01/02/2003;En Terminale;Lycée français;Lycée polyvalent Pyrène;Pamiers;9;France;STMG;Anglais;Espagnol
DUT CS;XXX2592;Yyy565;790599;F;17/07/2002;En Terminale;Lycée français;Lycée polyvalent Pyrène;Pamiers;9;France;ES;Anglais;Espagnol
DUT INFO;XXX5474;Yyy429;790612;M;19/09/2001;En Terminale;Lycée français;Lycée polyvalent Pyrène;Pamiers;9;France;STMG;Anglais;Espagnol
DUT GIM;XXX1376;Yyy187;790631;M;07/03/2002;En Terminale;Lycée français;Lycée polyvalent Pyrène;Pamiers;9;France;S;Espagnol;Anglais
DUT RT;XXX3242;Yyy379;790653;M;24/10/2002;En Terminale;Lycée français;Lycée polyvalent Pyrène;Pamiers;9;France;S;Anglais;Espagnol
DUT INFO;XXX3571;Yyy724;790696;M;17/04/2001;En Terminale;Lycée français;Lycée polyvalent Pyrène;Pamiers;9;France;S;Anglais;Espagnol
DUT CS;XXX9563;Yyy432;790713;F;13/12/2002;En Terminale;Lycée français;Lycée polyvalent Pyrène;Pamiers;9;France;ES;Espagnol;Anglais
DUT INFO;XXX2483;Yyy764;790732;M;26/04/2002;En Terminale;Lycée français;Lycée polyvalent Pyrène;Pamiers;9;France;ES;Anglais;Espagnol
DUT INFO;XXX5445;Yyy871;790760;M;19/02/2002;En Terminale;Lycée français;Lycée polyvalent Pyrène;Pamiers;9;France;S;Anglais;Allemand
DUT CS;XXX7210;Yyy201;790762;F;30/03/2002;En Terminale;Lycée français;Lycée polyvalent Pyrène;Pamiers;9;France;ES;Espagnol;Anglais
DUT RT;XXX2219;Yyy636;790781;M;05/06/2001;En Terminale;Lycée français;Lycée polyvalent Pyrène;Pamiers;9;France;S;Anglais;Espagnol
DUT INFO;XXX5953;Yyy495;790844;M;17/02/2002;En Terminale;Lycée français;Lycée Gaston Monnerville;Cahors;46;France;S;Anglais;Espagnol
DUT GIM;XXX3965;Yyy990;790860;M;16/12/2002;En Terminale;Lycée français;Lycée Gaston Monnerville;Cahors;46;France;S;Anglais;Espagnol
DUT RT;XXX2624;Yyy286;790860;M;16/12/2002;En Terminale;Lycée français;Lycée Gaston Monnerville;Cahors;46;France;S;Anglais;Espagnol
DUT INFO;XXX6234;Yyy512;790870;M;02/06/2004;En Terminale;Lycée français;Lycée Gaston Monnerville;Cahors;46;France;S;Anglais;Espagnol
DUT GIM;XXX7129;Yyy144;790878;M;30/05/2002;En Terminale;Lycée français;Lycée Gaston Monnerville;Cahors;46;France;P;Anglais;
DUT INFO;XXX1964;Yyy116;790889;M;22/03/2001;En Terminale;Lycée français;Lycée Gaston Monnerville;Cahors;46;France;S;Anglais;Espagnol
DUT INFO;XXX6974;Yyy573;790891;M;30/05/2002;En Terminale;Lycée français;Lycée Gaston Monnerville;Cahors;46;France;S;Anglais;Espagnol
DUT GIM;XXX1316;Yyy873;790895;M;07/01/2002;En Terminale;Lycée français;Lycée Gaston Monnerville;Cahors;46;France;P;Anglais;
DUT INFO;XXX2862;Yyy855;790896;M;22/09/2002;En Terminale;Lycée français;Lycée Gaston Monnerville;Cahors;46;France;S;Anglais;Espagnol
DUT INFO;XXX7062;Yyy132;790911;M;23/11/2002;En Terminale;Lycée français;Lycée Gaston Monnerville;Cahors;46;France;S;Anglais;Espagnol
DUT INFO;XXX1580;Yyy380;790921;M;20/05/2000;En Terminale;Lycée français;Lycée Gaston Monnerville;Cahors;46;France;STI2D;Anglais;Espagnol
DUT INFO;XXX9845;Yyy839;790922;M;07/06/2002;En Terminale;Lycée français;Lycée Gaston Monnerville;Cahors;46;France;STI2D;Anglais;Espagnol
DUT GIM;XXX2861;Yyy665;790924;M;13/09/2002;En Terminale;Lycée français;Lycée Gaston Monnerville;Cahors;46;France;STI2D;Anglais;Espagnol
DUT INFO;XXX1304;Yyy492;790952;M;11/09/2002;En Terminale;Lycée français;Lycée Gaston Monnerville;Cahors;46;France;S;Anglais;Espagnol
DUT INFO;XXX2457;Yyy991;790967;M;16/09/2002;En Terminale;Lycée français;Lycée Gaston Monnerville;Cahors;46;France;STI2D;Anglais;Espagnol
DUT GIM;XXX7666;Yyy430;790975;M;28/03/2002;En Terminale;Lycée français;Lycée Gaston Monnerville;Cahors;46;France;P;Anglais;
DUT INFO;XXX9179;Yyy137;790981;M;18/04/2002;En Terminale;Lycée français;Lycée Gaston Monnerville;Cahors;46;France;STI2D;Anglais;Espagnol
DUT GIM;XXX9922;Yyy909;790990;M;16/07/2002;En Terminale;Lycée français;Lycée Gaston Monnerville;Cahors;46;France;STI2D;Anglais;Espagnol
DUT INFO;XXX4412;Yyy672;791000;F;18/04/2002;En Terminale;Lycée français;Lycée Gaston Monnerville;Cahors;46;France;STI2D;Anglais;Espagnol
DUT GIM;XXX8129;Yyy780;791020;F;03/04/2001;En Terminale;Lycée français;Lycée Gaston Monnerville;Cahors;46;France;STI2D;Anglais;Espagnol
DUT GIM;XXX4865;Yyy677;791024;M;16/08/2002;En Terminale;Lycée français;Lycée Gaston Monnerville;Cahors;46;France;S;Anglais;Espagnol
DUT INFO;XXX3589;Yyy286;791027;M;27/05/2002;En Terminale;Lycée français;Lycée Gaston Monnerville;Cahors;46;France;STI2D;Anglais;Espagnol
DUT INFO;XXX8306;Yyy733;791457;M;12/08/2002;En Terminale;Lycée français;GAMBETTA CARNOT;Arras;62;France;S;Anglais;Espagnol
DUT INFO;XXX4890;Yyy250;791817;M;26/11/2001;En Terminale;Lycée français;Lycée Odilon Redon;Pauillac;33;France;STI2D;Anglais;Espagnol
DUT CS;XXX3396;Yyy655;791844;F;08/07/2002;En Terminale;Lycée français;Lycée Odilon Redon;Pauillac;33;France;L;Anglais;Espagnol
DUT INFO;XXX7485;Yyy478;791845;M;09/07/2002;En Terminale;Lycée français;Lycée Odilon Redon;Pauillac;33;France;S;Anglais;Espagnol
DUT RT;XXX7384;Yyy744;791851;M;03/01/2002;En Terminale;Lycée français;Lycée Odilon Redon;Pauillac;33;France;S;Anglais;Espagnol
DUT GIM;XXX7907;Yyy465;791858;M;07/10/2002;En Terminale;Lycée français;Lycée Odilon Redon;Pauillac;33;France;S;Anglais;Espagnol
DUT GIM;XXX6978;Yyy828;791885;M;17/05/2002;En Terminale;Lycée français;Lycée Odilon Redon;Pauillac;33;France;S;Anglais;Espagnol
DUT INFO;XXX4584;Yyy224;791892;M;24/04/2002;En Terminale;Lycée français;Lycée Odilon Redon;Pauillac;33;France;STI2D;Anglais;Espagnol
DUT RT;XXX4577;Yyy161;792030;M;07/07/2002;En Terminale;Lycée français;Lycée Joseph Zobel;Rivière-Salée;972;France;STI2D;Anglais;Espagnol
DUT INFO;XXX7399;Yyy808;792051;M;06/01/2002;En Terminale;Lycée français;Lycée Joseph Zobel;Rivière-Salée;972;France;STI2D;Anglais;Espagnol
DUT RT;XXX7715;Yyy815;792097;M;11/05/2002;En Terminale;Lycée français;Lycée Joseph Zobel;Rivière-Salée;972;France;S;Anglais;Espagnol
DUT INFO;XXX5085;Yyy425;793461;M;12/08/2002;En Terminale;Lycée français;Lycée Edmond Rostand;Bagnères-de-Luchon;31;France;S;Espagnol;Anglais
DUT RT;XXX6610;Yyy982;793461;M;12/08/2002;En Terminale;Lycée français;Lycée Edmond Rostand;Bagnères-de-Luchon;31;France;S;Espagnol;Anglais
DUT INFO;XXX6820;Yyy581;793467;M;27/11/2002;En Terminale;Lycée français;Lycée Edmond Rostand;Bagnères-de-Luchon;31;France;S;Anglais;Espagnol
DUT RT;XXX7186;Yyy733;793467;M;27/11/2002;En Terminale;Lycée français;Lycée Edmond Rostand;Bagnères-de-Luchon;31;France;S;Anglais;Espagnol
DUT CS;XXX8695;Yyy387;795326;F;22/07/2001;En Terminale;Lycée français;Lycée professionnel Dumas JEAN-JOSEPH;Fort-de-France;972;France;P;Anglais;Espagnol
DUT CS;XXX3375;Yyy930;795613;F;10/02/2002;En Terminale;Lycée français;Lycée George Sand;Nérac;47;France;L;Anglais;Espagnol
DUT CS;XXX7972;Yyy785;795683;F;06/05/2002;En Terminale;Lycée français;Lycée George Sand;Nérac;47;France;ES;Anglais;Espagnol
DUT CS;XXX5376;Yyy332;795850;F;20/05/2002;En Terminale;Lycée français;Lycée Jean-Lurçat;Saint-Céré;46;France;ES;Anglais;Espagnol
DUT INFO;XXX5019;Yyy673;795855;M;08/09/2002;En Terminale;Lycée français;Lycée Jean-Lurçat;Saint-Céré;46;France;S;Espagnol;Anglais
DUT CS;XXX8184;Yyy723;795876;F;08/06/1999;En Terminale;Lycée français;Lycée Jean-Lurçat;Saint-Céré;46;France;ES;Anglais;Espagnol
DUT INFO;XXX2036;Yyy115;795895;M;02/03/2002;En Terminale;Lycée français;Lycée Jean-Lurçat;Saint-Céré;46;France;S;Anglais;Espagnol
DUT INFO;XXX3193;Yyy660;795898;M;15/12/2002;En Terminale;Lycée français;Lycée Jean-Lurçat;Saint-Céré;46;France;S;Anglais;Espagnol
DUT INFO;XXX2820;Yyy213;796314;M;07/10/2002;En Terminale;Lycée français;Lycée Clement Ader;Tournan-en-Brie;77;France;STI2D;Anglais;Allemand
DUT INFO;XXX9414;Yyy622;796895;M;19/04/2001;En Terminale;Lycée français;Lycée des métiers du tertiaire et du social Georges Leygues;Villeneuve-sur-Lot;47;France;S;Anglais;Espagnol
DUT RT;XXX9809;Yyy160;796896;M;18/02/2002;En Terminale;Lycée français;Lycée des métiers du tertiaire et du social Georges Leygues;Villeneuve-sur-Lot;47;France;STI2D;Anglais;Espagnol
DUT GIM;XXX9766;Yyy415;796914;F;05/01/2002;En Terminale;Lycée français;Lycée des métiers du tertiaire et du social Georges Leygues;Villeneuve-sur-Lot;47;France;S;Anglais;Allemand
DUT CS;XXX8277;Yyy666;796919;F;07/11/2002;En Terminale;Lycée français;Lycée des métiers du tertiaire et du social Georges Leygues;Villeneuve-sur-Lot;47;France;ES;Anglais;Espagnol
DUT INFO;XXX3701;Yyy721;796932;M;23/08/2002;En Terminale;Lycée français;Lycée des métiers du tertiaire et du social Georges Leygues;Villeneuve-sur-Lot;47;France;STI2D;Anglais;Espagnol
DUT GIM;XXX8322;Yyy737;796942;M;09/07/2002;En Terminale;Lycée français;Lycée des métiers du tertiaire et du social Georges Leygues;Villeneuve-sur-Lot;47;France;STI2D;Espagnol;Anglais
DUT RT;XXX3999;Yyy792;796965;F;21/01/2002;En Terminale;Lycée français;Lycée des métiers du tertiaire et du social Georges Leygues;Villeneuve-sur-Lot;47;France;S;Anglais;Espagnol
DUT GIM;XXX2894;Yyy144;796978;F;28/10/2002;En Terminale;Lycée français;Lycée des métiers du tertiaire et du social Georges Leygues;Villeneuve-sur-Lot;47;France;S;Anglais;Espagnol
DUT RT;XXX3827;Yyy418;796978;F;28/10/2002;En Terminale;Lycée français;Lycée des métiers du tertiaire et du social Georges Leygues;Villeneuve-sur-Lot;47;France;S;Anglais;Espagnol
DUT INFO;XXX5533;Yyy961;797027;M;08/10/2002;En Terminale;Lycée français;Lycée des métiers du tertiaire et du social Georges Leygues;Villeneuve-sur-Lot;47;France;STI2D;Anglais;Espagnol
DUT INFO;XXX3950;Yyy857;797049;M;02/09/2002;En Terminale;Lycée français;Lycée des métiers du tertiaire et du social Georges Leygues;Villeneuve-sur-Lot;47;France;STI2D;Anglais;Espagnol
DUT RT;XXX9398;Yyy148;797110;M;13/02/2002;En Terminale;Lycée français;Lycée des métiers du tertiaire et du social Georges Leygues;Villeneuve-sur-Lot;47;France;STI2D;Anglais;Espagnol
DUT INFO;XXX3568;Yyy136;797143;M;31/05/2002;En Terminale;Lycée français;Lycée des métiers du tertiaire et du social Georges Leygues;Villeneuve-sur-Lot;47;France;STI2D;Anglais;Espagnol
DUT RT;XXX3162;Yyy832;797160;F;26/04/2001;En Terminale;Lycée français;Lycée des métiers du tertiaire et du social Georges Leygues;Villeneuve-sur-Lot;47;France;L;Anglais;Espagnol
DUT INFO;XXX2953;Yyy970;797171;M;06/04/2002;En Terminale;Lycée français;Lycée des métiers du tertiaire et du social Georges Leygues;Villeneuve-sur-Lot;47;France;S;Anglais;Espagnol
DUT CS;XXX1389;Yyy690;797181;F;24/01/2002;En Terminale;Lycée français;Lycée des métiers du tertiaire et du social Georges Leygues;Villeneuve-sur-Lot;47;France;STMG;Anglais;Espagnol
DUT INFO;XXX6914;Yyy103;797197;M;22/04/2002;En Terminale;Lycée français;Lycée des métiers du tertiaire et du social Georges Leygues;Villeneuve-sur-Lot;47;France;S;Anglais;Espagnol
DUT GIM;XXX8840;Yyy845;797275;M;10/07/2002;En Terminale;Lycée français;Lycée des métiers du tertiaire et du social Georges Leygues;Villeneuve-sur-Lot;47;France;STI2D;Anglais;Espagnol
DUT INFO;XXX8392;Yyy606;797326;M;02/03/2002;En Terminale;Lycée français;Lycée franco-éthiopien Guébré Mariam;Addis Abeba;99;Ethiopie;S;Anglais;Amharique
DUT RT;XXX6912;Yyy895;797326;M;02/03/2002;En Terminale;Lycée français;Lycée franco-éthiopien Guébré Mariam;Addis Abeba;99;Ethiopie;S;Anglais;Amharique
DUT GIM;XXX9828;Yyy813;797351;M;30/06/2001;En Terminale;Lycée français;Lycée franco-éthiopien Guébré Mariam;Addis Abeba;99;Ethiopie;S;Anglais;Espagnol
DUT INFO;XXX5092;Yyy174;797351;M;30/06/2001;En Terminale;Lycée français;Lycée franco-éthiopien Guébré Mariam;Addis Abeba;99;Ethiopie;S;Anglais;Espagnol
DUT GIM;XXX6145;Yyy180;797852;F;27/06/2001;En Terminale;Lycée français;Lycée Militaire Prytanee National;La Flèche;72;France;CPES;;
DUT GIM;XXX3956;Yyy739;797940;M;24/04/2002;En Terminale;Lycée français;Lycée Militaire Prytanee National;La Flèche;72;France;S;Anglais;Espagnol
DUT CS;XXX7206;Yyy755;798360;F;04/03/2002;En Terminale;Lycée français;Lycée Jean-Paul Sartre;Bron;69;France;ST2S;Anglais;Espagnol
DUT CS;XXX4089;Yyy151;798578;M;14/03/2002;En Terminale;Lycée français;Lycée Jean-Paul Sartre;Bron;69;France;ST2S;Anglais;Espagnol
DUT RT;XXX4034;Yyy488;799399;M;03/06/2002;En Terminale;Lycée français;Lycée Paul Robert;Les Lilas;93;France;S;Anglais;Allemand
DUT RT;XXX7689;Yyy583;800880;M;04/06/2002;En Terminale;Lycée français;Lycée Astier;Aubenas;7;France;STI2D;Anglais;Espagnol
DUT RT;XXX7101;Yyy796;801217;F;14/11/2001;En Terminale;Lycée français;Lycée La Jetee;Le François;972;France;ES;Espagnol;Anglais
DUT INFO;XXX9242;Yyy315;802400;F;23/07/2002;En Terminale;Lycée français;Lycée Leon-Gontran Damas;Remire-Montjoly;973;France;S;Anglais;Espagnol
DUT RT;XXX8620;Yyy102;802495;M;08/05/2002;En Terminale;Lycée français;Lycée Leon-Gontran Damas;Remire-Montjoly;973;France;ES;Anglais;Espagnol
DUT INFO;XXX8431;Yyy301;802551;F;06/02/2002;En Terminale;Lycée français;Lycée Leon-Gontran Damas;Remire-Montjoly;973;France;S;Anglais;Espagnol
DUT RT;XXX6507;Yyy776;802551;F;06/02/2002;En Terminale;Lycée français;Lycée Leon-Gontran Damas;Remire-Montjoly;973;France;S;Anglais;Espagnol
DUT INFO;XXX7880;Yyy604;802583;M;06/03/2002;En Terminale;Lycée français;Lycée Leon-Gontran Damas;Remire-Montjoly;973;France;ES;Anglais;Espagnol
DUT RT;XXX1271;Yyy490;802583;M;06/03/2002;En Terminale;Lycée français;Lycée Leon-Gontran Damas;Remire-Montjoly;973;France;ES;Anglais;Espagnol
DUT RT;XXX4076;Yyy224;802593;M;09/11/2002;En Terminale;Lycée français;Lycée Leon-Gontran Damas;Remire-Montjoly;973;France;S;Anglais;Espagnol
DUT INFO;XXX1563;Yyy505;802613;M;10/09/2001;En Terminale;Lycée français;Lycée Leon-Gontran Damas;Remire-Montjoly;973;France;STI2D;Anglais;Espagnol
DUT RT;XXX7293;Yyy331;802613;M;10/09/2001;En Terminale;Lycée français;Lycée Leon-Gontran Damas;Remire-Montjoly;973;France;STI2D;Anglais;Espagnol
DUT CS;XXX3571;Yyy634;803195;F;28/03/2002;En Terminale;Lycée français;Lycée A.M.Javouhey;Cayenne;973;France;P;Anglais;
DUT RT;XXX1246;Yyy487;803469;M;25/06/2002;En Terminale;Lycée français;Lycée de Petite Terre;Pamandzi;976;France;S;Anglais;Espagnol
DUT CS;XXX7875;Yyy917;803678;F;18/10/2002;En Terminale;Lycée français;Lycée de Petite Terre;Pamandzi;976;France;L;Anglais;Espagnol
DUT GIM;XXX6816;Yyy417;803696;M;11/11/2002;En Terminale;Lycée français;Lycée de Petite Terre;Pamandzi;976;France;ES;Anglais;Espagnol
DUT INFO;XXX9721;Yyy918;804371;M;21/02/2003;En Terminale;Lycée français;Lycée Pierre De Fermat;Toulouse;31;France;S;Anglais;Espagnol
DUT GIM;XXX9239;Yyy756;804417;M;19/02/2002;En Terminale;Lycée français;Lycée Pierre De Fermat;Toulouse;31;France;S;Anglais;Espagnol
DUT INFO;XXX6540;Yyy253;804420;M;13/08/2002;En Terminale;Lycée français;Lycée Pierre De Fermat;Toulouse;31;France;S;Anglais;Italien
DUT INFO;XXX6517;Yyy845;804442;M;04/08/2002;En Terminale;Lycée français;Lycée Pierre De Fermat;Toulouse;31;France;S;Anglais;Espagnol
DUT GIM;XXX7054;Yyy148;804451;M;28/01/2002;En Terminale;Lycée français;Lycée Pierre De Fermat;Toulouse;31;France;S;Anglais;Espagnol
DUT INFO;XXX2068;Yyy687;804464;M;19/09/2002;En Terminale;Lycée français;Lycée Pierre De Fermat;Toulouse;31;France;S;Anglais;Espagnol
DUT INFO;XXX5155;Yyy483;804482;M;21/11/2002;En Terminale;Lycée français;Lycée Pierre De Fermat;Toulouse;31;France;S;Anglais;Espagnol
DUT RT;XXX4185;Yyy451;804482;M;21/11/2002;En Terminale;Lycée français;Lycée Pierre De Fermat;Toulouse;31;France;S;Anglais;Espagnol
DUT INFO;XXX5392;Yyy166;804496;M;01/08/2001;En Terminale;Lycée français;Lycée Pierre De Fermat;Toulouse;31;France;S;Anglais;Espagnol
DUT INFO;XXX4255;Yyy696;804515;M;22/09/2002;En Terminale;Lycée français;Lycée Pierre De Fermat;Toulouse;31;France;S;Anglais;Espagnol
DUT RT;XXX5559;Yyy869;804515;M;22/09/2002;En Terminale;Lycée français;Lycée Pierre De Fermat;Toulouse;31;France;S;Anglais;Espagnol
DUT INFO;XXX6909;Yyy375;804530;M;10/11/2002;En Terminale;Lycée français;Lycée Pierre De Fermat;Toulouse;31;France;S;Anglais;Espagnol
DUT INFO;XXX6294;Yyy773;804565;M;02/01/2002;En Terminale;Lycée français;Lycée Pierre De Fermat;Toulouse;31;France;S;Anglais;Allemand
DUT RT;XXX8776;Yyy592;804565;M;02/01/2002;En Terminale;Lycée français;Lycée Pierre De Fermat;Toulouse;31;France;S;Anglais;Allemand
